"","X","hs4","Tariff","imposed_by","Date","effective_tariff_increase","perc_change_tariff","TIER.1.DESCRIPTION","Sector","Product.Description"
"7340",7340,"8804","chn60b1","CHN",2018-09-24,0.05,5,"Aircraft, spacecraft, and parts thereof","Transportation","Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto."
"7341",7341,"8804","chn60b2","CHN",2019-05-13,0,0,"Aircraft, spacecraft, and parts thereof","Transportation","Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto."
"7342",7342,"8804","chn75b1","CHN",2019-09-01,0,0,"Aircraft, spacecraft, and parts thereof","Transportation","Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto."
"7343",7343,"8804","chn75b2","CHN",2019-12-15,0,0,"Aircraft, spacecraft, and parts thereof","Transportation","Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto."
"7344",7344,"8805","chn16","CHN",2018-08-08,0,0,"Aircraft, spacecraft, and parts thereof","Transportation","Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing articles."
"7345",7345,"8805","chn3","CHN",2018-04-02,0,0,"Aircraft, spacecraft, and parts thereof","Transportation","Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing articles."
"7346",7346,"8805","chn34","CHN",2018-07-06,0,0,"Aircraft, spacecraft, and parts thereof","Transportation","Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing articles."
"7347",7347,"8805","chn60b1","CHN",2018-09-24,0.0201450398264626,2.01450398264626,"Aircraft, spacecraft, and parts thereof","Transportation","Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing articles."
"7348",7348,"8805","chn60b2","CHN",2019-05-13,0,0,"Aircraft, spacecraft, and parts thereof","Transportation","Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing articles."
"7349",7349,"8805","chn75b1","CHN",2019-09-01,0,0,"Aircraft, spacecraft, and parts thereof","Transportation","Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing articles."
"7350",7350,"8805","chn75b2","CHN",2019-12-15,0.0298549601735374,2.98549601735374,"Aircraft, spacecraft, and parts thereof","Transportation","Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing articles."
"7351",7351,"8901","chn16","CHN",2018-08-08,0,0,"Ships, boats and floating structures","Transportation","Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods."
"7352",7352,"8901","chn3","CHN",2018-04-02,0,0,"Ships, boats and floating structures","Transportation","Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods."
"7353",7353,"8901","chn34","CHN",2018-07-06,0,0,"Ships, boats and floating structures","Transportation","Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods."
"7354",7354,"8901","chn60b1","CHN",2018-09-24,0,0,"Ships, boats and floating structures","Transportation","Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods."
"7355",7355,"8901","chn60b2","CHN",2019-05-13,0,0,"Ships, boats and floating structures","Transportation","Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods."
"7356",7356,"8901","chn75b1","CHN",2019-09-01,0,0,"Ships, boats and floating structures","Transportation","Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods."
"7357",7357,"8901","chn75b2","CHN",2019-12-15,0,0,"Ships, boats and floating structures","Transportation","Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods."
"7358",7358,"8903","chn16","CHN",2018-08-08,0,0,"Ships, boats and floating structures","Transportation","Yachts and other vessels for pleasure or sports; rowing boats and canoes."
"7359",7359,"8903","chn3","CHN",2018-04-02,0,0,"Ships, boats and floating structures","Transportation","Yachts and other vessels for pleasure or sports; rowing boats and canoes."
"7360",7360,"8903","chn34","CHN",2018-07-06,0,0,"Ships, boats and floating structures","Transportation","Yachts and other vessels for pleasure or sports; rowing boats and canoes."
"7361",7361,"8903","chn60b1","CHN",2018-09-24,0.0914191938595378,9.14191938595378,"Ships, boats and floating structures","Transportation","Yachts and other vessels for pleasure or sports; rowing boats and canoes."
"7362",7362,"8903","chn60b2","CHN",2019-05-13,0.13214776539051,13.214776539051,"Ships, boats and floating structures","Transportation","Yachts and other vessels for pleasure or sports; rowing boats and canoes."
"7363",7363,"8903","chn75b1","CHN",2019-09-01,0,0,"Ships, boats and floating structures","Transportation","Yachts and other vessels for pleasure or sports; rowing boats and canoes."
"7364",7364,"8903","chn75b2","CHN",2019-12-15,0.00858080614046218,0.858080614046218,"Ships, boats and floating structures","Transportation","Yachts and other vessels for pleasure or sports; rowing boats and canoes."
"7365",7365,"8905","chn16","CHN",2018-08-08,0,0,"Ships, boats and floating structures","Transportation","Light-vessels, fire-floats, dredgers, floating cranes and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms."
"7366",7366,"8905","chn3","CHN",2018-04-02,0,0,"Ships, boats and floating structures","Transportation","Light-vessels, fire-floats, dredgers, floating cranes and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms."
"7367",7367,"8905","chn34","CHN",2018-07-06,0,0,"Ships, boats and floating structures","Transportation","Light-vessels, fire-floats, dredgers, floating cranes and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms."
"7368",7368,"8905","chn60b1","CHN",2018-09-24,0.1,10,"Ships, boats and floating structures","Transportation","Light-vessels, fire-floats, dredgers, floating cranes and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms."
"7369",7369,"8905","chn60b2","CHN",2019-05-13,0.15,15,"Ships, boats and floating structures","Transportation","Light-vessels, fire-floats, dredgers, floating cranes and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms."
"7370",7370,"8905","chn75b1","CHN",2019-09-01,0,0,"Ships, boats and floating structures","Transportation","Light-vessels, fire-floats, dredgers, floating cranes and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms."
"7371",7371,"8905","chn75b2","CHN",2019-12-15,0,0,"Ships, boats and floating structures","Transportation","Light-vessels, fire-floats, dredgers, floating cranes and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms."
"7372",7372,"8906","chn16","CHN",2018-08-08,0,0,"Ships, boats and floating structures","Transportation","Other vessels, including warships and lifeboats other than rowing boats."
"7373",7373,"8906","chn3","CHN",2018-04-02,0,0,"Ships, boats and floating structures","Transportation","Other vessels, including warships and lifeboats other than rowing boats."
"7374",7374,"8906","chn34","CHN",2018-07-06,0,0,"Ships, boats and floating structures","Transportation","Other vessels, including warships and lifeboats other than rowing boats."
"7375",7375,"8906","chn60b1","CHN",2018-09-24,0.1,10,"Ships, boats and floating structures","Transportation","Other vessels, including warships and lifeboats other than rowing boats."
"7376",7376,"8906","chn60b2","CHN",2019-05-13,0.15,15,"Ships, boats and floating structures","Transportation","Other vessels, including warships and lifeboats other than rowing boats."
"7377",7377,"8906","chn75b1","CHN",2019-09-01,0,0,"Ships, boats and floating structures","Transportation","Other vessels, including warships and lifeboats other than rowing boats."
"7378",7378,"8906","chn75b2","CHN",2019-12-15,0.1,10,"Ships, boats and floating structures","Transportation","Other vessels, including warships and lifeboats other than rowing boats."
"7379",7379,"8907","chn16","CHN",2018-08-08,0,0,"Ships, boats and floating structures","Transportation","Other floating structures (for example, rafts, tanks, coffer-dams, landing-stages, buoys and beacons)."
"7380",7380,"8907","chn3","CHN",2018-04-02,0,0,"Ships, boats and floating structures","Transportation","Other floating structures (for example, rafts, tanks, coffer-dams, landing-stages, buoys and beacons)."
"7381",7381,"8907","chn34","CHN",2018-07-06,0,0,"Ships, boats and floating structures","Transportation","Other floating structures (for example, rafts, tanks, coffer-dams, landing-stages, buoys and beacons)."
"7382",7382,"8907","chn60b1","CHN",2018-09-24,0.0791208559322613,7.91208559322613,"Ships, boats and floating structures","Transportation","Other floating structures (for example, rafts, tanks, coffer-dams, landing-stages, buoys and beacons)."
"7383",7383,"8907","chn60b2","CHN",2019-05-13,0.0791208559322613,7.91208559322613,"Ships, boats and floating structures","Transportation","Other floating structures (for example, rafts, tanks, coffer-dams, landing-stages, buoys and beacons)."
"7384",7384,"8907","chn75b1","CHN",2019-09-01,0,0,"Ships, boats and floating structures","Transportation","Other floating structures (for example, rafts, tanks, coffer-dams, landing-stages, buoys and beacons)."
"7385",7385,"8907","chn75b2","CHN",2019-12-15,0.0208791440677388,2.08791440677388,"Ships, boats and floating structures","Transportation","Other floating structures (for example, rafts, tanks, coffer-dams, landing-stages, buoys and beacons)."
